zpid,home type,region,value,bed,bath,sqft,address full,address,city,state,zip,status,time on zillow,views,saves,description,type,year built,heating,cooling,parking,hoa,lot,price/sqft,garage spaces,attached garage,stories,major remodel year,monthly cost,school 1,school 2,school 3,lat,lon,api lat,api lon,api link,api zestimate,api zestimate low,api zestimate high,api rent zestimate,api rent zestimate low,api rent zestimate high,date sold,home value,rent value,date available,pets,laundry,deposit & fees,api neighborhood index
27608239,Sold,Missouri City,145000.0,3.0,3.0,2101.0,"2118 Whirlaway Dr, Stafford, TX 77477",2118 Whirlaway Dr,Stafford,TX,77477,Sold,,,,"2118 Whirlaway Dr, Stafford, TX is a single family home that contains 2,101 sq ft and was built in 1998. It contains 3 bedrooms and 3 bathrooms. This home last sold for $145,000 in July 2019. The Zestimate for this house is $145,522, which has increased by $92 in the last 30 days. The Rent Zestimate for this home is $1,695/mo, which has increased by $84/mo in the last 30 days. More",Single Family,1998.0,Other,Central,2.0,No Data,5501.0,,,,,,,4.0,6.0,3.0,,,29.605834,-95.538572,http://www.zillow.com/homedetails/2118-Whirlaway-Dr-Stafford-TX-77477/27608239_zpid/,145522,132425,160074,1695,1509,1797,07/31/19,145522.0,,,,,,
27608318,Sold,Missouri City,68250.0,3.0,2.0,1508.0,"2211 Westwood Dr, Stafford, TX 77477",2211 Westwood Dr,Stafford,TX,77477,Sold,,,,"2211 Westwood Dr, Stafford, TX is a single family home that contains 1,508 sq ft and was built in 1984. It contains 3 bedrooms and 2 bathrooms. This home last sold for $68,250 in November 2017. The Zestimate for this house is $150,433, which has increased by $1,469 in the last 30 days. The Rent Zestimate for this home is $1,495/mo, which has increased by $17/mo in the last 30 days. More",Single Family,1984.0,Other,Central,2.0,No Data,6525.0,,,,,,,4.0,6.0,3.0,,,29.604431,-95.538313,http://www.zillow.com/homedetails/2211-Westwood-Dr-Stafford-TX-77477/27608318_zpid/,150433,130877,165476,1495,1360,1570,11/26/17,150433.0,,,,,,
27608373,For Sale,Missouri City,214000.0,4.0,3.0,2702.0,"2407 War Admiral Dr, Stafford, TX 77477",2407 War Admiral Dr,Stafford,TX,77477,For sale,42.0,549.0,33.0,"This Stafford two-story offers a fireplace, granite kitchen countertops, a den, and a two-car garage. ""This home has been virtually staged to illustrate its potential! Thanks for viewing!""",Single Family,1998.0,Other,Central,2.0,,6516.0,79.0,2.0,Yes,2.0,1998.0,1344.0,4.0,6.0,3.0,,,29.607906,-95.544003,http://www.zillow.com/homedetails/2407-War-Admiral-Dr-Stafford-TX-77477/27608373_zpid/,206192,195882,216502,1800,1602,1890,,,,,,,,
27608500,Sold,Missouri City,164000.0,3.0,2.0,1580.0,"414 Present St, Stafford, TX 77477",414 Present St,Stafford,TX,77477,Sold,,,,"414 Present St, Stafford, TX is a single family home that contains 1,580 sq ft and was built in 1951. It contains 3 bedrooms and 2 bathrooms. This home last sold for $164,000 in August 2018. The Zestimate for this house is $166,274, which has decreased by $422 in the last 30 days. The Rent Zestimate for this home is $1,500/mo, which has increased by $3/mo in the last 30 days. More",Single Family,1951.0,Forced air,Wall,2.0,No Data,0.35,,,,,,,4.0,6.0,3.0,,,29.610791,-95.543967,http://www.zillow.com/homedetails/414-Present-St-Stafford-TX-77477/27608500_zpid/,166909,151887,183600,1500,1350,1575,08/01/18,166274.0,,,,,,
27608972,Sold,Sugar Land,241500.0,3.0,2.0,1988.0,"535 Avery Dr, Sugar Land, TX 77479",535 Avery Dr,Sugar Land,TX,77479,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Gorgeous 1-story home featuring 3 bedrooms plus a study and 2 full baths; Flooring is all tile and laminate wood, except carpet in master closet. Study has plantation shutters and French doors; Kitchen has an island kitchen with recent cooktop (2014) and recent dishwasher (2014); Breakfast bar and window seats in kitchen make for lots of seating; Master bath includes a large walk-in closet, jetted tub and 2 sinks; Elegant flooring and designer paint colors; Lush landscaping in front and backMore",Single Family,1996.0,Other,Central,2.0,8.0,5834.0,,,,,,,10.0,10.0,8.0,,,29.598902,-95.680835,http://www.zillow.com/homedetails/535-Avery-Dr-Sugar-Land-TX-77479/27608972_zpid/,241546,229469,253623,1800,1710,1890,07/26/17,244685.0,,,,,,
27608973,For Sale,Sugar Land,250000.0,2.0,2.0,2113.0,"539 Avery Dr, Sugar Land, TX 77479",539 Avery Dr,Sugar Land,TX,77479,For sale,193.0,764.0,26.0,"PRICE REDUCTION! Just looking to downsize but don't want to give up quality? This is the home for you. Charming David Weekley home in New Territory. Great open floor plan with tons of room for entertaining. Large island kitchen, lots of cabinets and a walk-in pantry; kitchen/breakfast area opens to over-sized living room with double doors to tranquil courtyard with gas grill.. Master bedroom has large walk-in closet and master bath with whirlpool tub and seamless shower, double sinks; Separate study with french doors and custom shelving (could easily be converted to 3rd bedroom). Secondary bedroom has private patio area. Large laundry room with built in cabinets. This house is waiting for your finishing touches. Conveniently located with quick access to Grand Parkway.",Single Family,1995.0,Other,Central,2.0,91.0,5510.0,118.0,2.0,Yes,1.0,1995.0,1695.0,10.0,10.0,8.0,,,29.598808,-95.680715,http://www.zillow.com/homedetails/539-Avery-Dr-Sugar-Land-TX-77479/27608973_zpid/,240812,228771,252853,1850,1758,1998,,,,,,,,
27609179,Sold,Sugar Land,51700.0,4.0,4.0,3693.0,"642 Chevy Chase Cir, Sugar Land, TX 77478",642 Chevy Chase Cir,Sugar Land,TX,77478,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Wow! This home has so much to offer! 4 bedrooms, all on the 2nd floor and a third floor gameroom! Quarters with kitchen and full bath on the 1st floor attached to the 3 car garage (1 garage has central a/c). Lovely pool, with more grassy space, covered patio and balcony off the 2nd floor,located on a treed corner lot on a prestigious Sugar Creek street!On the 1st floor is a huge family room, separate formal and a private study. This one has everything everyone would love and need. Lovely condition, shows like a model home ready for you!More",Single Family,1972.0,Other,Central,2.0,33.0,0.27,,,,,,,4.0,8.0,8.0,,,29.618655,-95.595002,http://www.zillow.com/homedetails/642-Chevy-Chase-Cir-Sugar-Land-TX-77478/27609179_zpid/,528184,480647,581002,3455,2764,4422,04/29/18,528184.0,,,,,,
27609481,Sold,Sugar Land,224000.0,3.0,2.0,2045.0,"2 Bendwood Dr, Sugar Land, TX 77478",2 Bendwood Dr,Sugar Land,TX,77478,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Darling recently remodeled one story patio home. New flooring, counter tops, light fixtures, stainless appliances, the list goes on! Refrigerator included also! Fenced yard, mowing and edging grass are included in the rent, so throw out the lawn mower!More",Single Family,1973.0,Other,Central,2.0,33.0,6324.0,,,,,,,4.0,8.0,8.0,,,29.616763,-95.590202,http://www.zillow.com/homedetails/2-Bendwood-Dr-Sugar-Land-TX-77478/27609481_zpid/,230937,207843,256340,1750,1663,1837,11/01/17,230242.0,,,,,,
27609865,Sold,Sugar Land,176000.0,3.0,2.0,2037.0,"1 River Creek Way, Sugar Land, TX 77478",1 River Creek Way,Sugar Land,TX,77478,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Reward yourself with highly sought after living in the prestigious community of The Townhomes of Sugar Creek. Mature trees, sprawling lawns, private fenced yard space and lush landscaping adorn the property. New (March 2017) Interior paint - trend conscious neutral selections. Low maintenance flooring, over-sized master bedroom (down) with sitting area, updated light fixtures/fans, stainless kitchen appliances, filtered water, covered patio, 2 car garage with private driveway. Low taxes.More",Townhouse,1976.0,Other,Central,2.0,109.0,2883.0,,,,,,,4.0,8.0,8.0,,,29.60932,-95.582758,http://www.zillow.com/homedetails/1-River-Creek-Way-Sugar-Land-TX-77478/27609865_zpid/,182237,164013,202283,1695,1509,1848,08/03/17,181717.0,,,,,,
27609869,Sold,Sugar Land,220000.0,3.0,2.0,2025.0,"5 River Creek Way, Sugar Land, TX 77478",5 River Creek Way,Sugar Land,TX,77478,Sold,,,,"5 River Creek Way, Sugar Land, TX is a townhouse home that contains 2,025 sq ft and was built in 1976. It contains 3 bedrooms and 2 bathrooms. This home last sold for $220,000 in March 2018. The Zestimate for this house is $224,054, which has decreased by $854 in the last 30 days. The Rent Zestimate for this home is $1,750/mo, which has decreased by $10/mo in the last 30 days. More",Townhouse,1976.0,Other,Central,2.0,33.0,1877.0,,,,,,,4.0,8.0,8.0,,,29.609798,-95.582775,http://www.zillow.com/homedetails/5-River-Creek-Way-Sugar-Land-TX-77478/27609869_zpid/,225189,204922,247708,1700,1513,1836,03/19/18,224054.0,,,,,,
27609888,Sold,Sugar Land,203500.0,2.0,2.0,1507.0,"24 River Creek Way, Sugar Land, TX 77478",24 River Creek Way,Sugar Land,TX,77478,Sold,,,,"24 River Creek Way, Sugar Land, TX is a townhouse home that contains 1,507 sq ft and was built in 1976. It contains 2 bedrooms and 2 bathrooms. This home last sold for $203,500 in July 2018. The Zestimate for this house is $206,251, which has decreased by $764 in the last 30 days. The Rent Zestimate for this home is $1,600/mo, which has decreased by $29/mo in the last 30 days. More",Townhouse,1976.0,Other,Central,2.0,33.0,3027.0,,,,,,,4.0,8.0,8.0,,,29.61038,-95.583136,http://www.zillow.com/homedetails/24-River-Creek-Way-Sugar-Land-TX-77478/27609888_zpid/,207257,188604,227983,1600,1504,1744,07/16/18,206251.0,,,,,,
27610196,Sold,Sugar Land,250000.0,3.0,2.5,3440.0,"53 Crestwood Cir, Sugar Land, TX 77478",53 Crestwood Cir,Sugar Land,TX,77478,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Picturesque curb appeal and stunning interior features await you at this classic two story red brick home located on a quiet street in the family friendly golf community of Sugar Creek. Enjoy spacious living areas, gourmet kitchen with large granite island, private master, over-sized game room, pool with rock waterfall, covered patio, and mature trees. Zoned to highly ranked FBISD schools. Conveniently located near Williams Trace Blvd./Hwy 59, medical facilities, popular restaurants and retail.More",Single Family,1989.0,Other,Central,2.0,33.0,7200.0,,,,,,,4.0,8.0,8.0,,,29.608734,-95.602123,http://www.zillow.com/homedetails/53-Crestwood-Cir-Sugar-Land-TX-77478/27610196_zpid/,433533,398850,468216,2890,2485,3295,12/04/17,445079.0,,,,,,
27611254,For Rent,Sugar Land,,3.0,2.0,1975.0,"735 Rolling Mill Dr, Sugar Land, TX 77498",735 Rolling Mill Dr,Sugar Land,TX,77498,For sale,30.0,987.0,,"Charming 3 bdrm, 2 bath home in the Sugar Mill area. Bright and beautiful living space with designer 2 tone interior paint scheme and professional selected exterior paint scheme. NEW designer selected tile flooring, NEW carpet & pad, NEW designer selected kitchen and vanity countertops and NEW professionally installed roof! NEW appliances and NEW smoke detectors. Designer Landscaping and fixtures. The spacious master suite is tucked away with a luxurious master bath that features dual sinks, garden tub, separate shower and walk in closet. Just off the family room you can access the large backyard where you will find generous patio space. Professional HVAC service. Walk to the neighborhood pool and common area. Easy access to Hwy 90 and Hwy 59. This beauty is move in ready! A must see!",Single Family,1983.0,Other,Central,2.0,61.0,8542.0,134.0,2.0,Yes,1.0,1983.0,,6.0,7.0,6.0,,,29.629793,-95.621694,http://www.zillow.com/homedetails/735-Rolling-Mill-Dr-Sugar-Land-TX-77498/27611254_zpid/,257051,244198,269904,1700,1564,1836,,,264900.0,,,,,
27611295,Sold,Sugar Land,191950.0,3.0,2.0,1816.0,"702 7th St, Sugar Land, TX 77498",702 7th St,Sugar Land,TX,77498,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Beautiful home in sugar mill what a perfect location with quick access to south main st. the southwest freeway and highway 6. Many updates new carpet, tile, paint and vanity tops also insulation in the attic. Ready to move in today!!!!More",Single Family,1981.0,Other,Central,2.0,740.0,8590.0,,,,,,,6.0,7.0,6.0,,,29.630197,-95.623205,http://www.zillow.com/homedetails/702-7th-St-Sugar-Land-TX-77498/27611295_zpid/,198219,178397,220023,1700,1564,1802,09/25/17,197667.0,,,,,,
27611397,Sold,Sugar Land,210000.0,3.0,2.0,1578.0,"523 Hillary Cir, Sugar Land, TX 77498",523 Hillary Cir,Sugar Land,TX,77498,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Lovely one-story, 3/2/2 brick home. This home has tile and laminate flooring throughout, has spacious rooms and a large park like backyard with great shade trees. The family room boasts a great wood burning fireplace and the kitchen offers stainless steel appliances with double ovens and a gas burner cooktop. The closets are large providing plenty of storage. This home is in a fabulous location close to a city park, library and pool and only a short bike ride away from the historic Sugar Land Auditorium, sugar refinery and Imperial Market. The Skeeter\'s field is only minutes away along great shopping, dining and entertainment. Welcome home.More",Single Family,1981.0,Other,Central,2.0,43.0,8403.0,,,,,,,6.0,7.0,6.0,,,29.627313,-95.625139,http://www.zillow.com/homedetails/523-Hillary-Cir-Sugar-Land-TX-77498/27611397_zpid/,213975,194717,235372,1700,1564,1785,07/02/18,212886.0,,,,,,
27611404,Sold,Sugar Land,237600.0,3.0,2.0,1958.0,"619 Hillary Cir, Sugar Land, TX 77498",619 Hillary Cir,Sugar Land,TX,77498,Sold,,,,"619 Hillary Cir, Sugar Land, TX is a single family home that contains 1,958 sq ft and was built in 1984. It contains 3 bedrooms and 2 bathrooms. This home last sold for $237,600 in March 2017. The Zestimate for this house is $247,072, which has decreased by $727 in the last 30 days. The Rent Zestimate for this home is $1,750/mo, which has decreased by $28/mo in the last 30 days. More",Single Family,1984.0,Other,Central,2.0,43.0,8197.0,,,,,,,6.0,7.0,6.0,,,29.627595,-95.623688,http://www.zillow.com/homedetails/619-Hillary-Cir-Sugar-Land-TX-77498/251444974_zpid/,237387,194657,261126,1650,1501,1864,03/26/17,247072.0,,,,,,
27611447,Sold,Sugar Land,244000.0,4.0,2.0,1909.0,"334 Muirwood Ln, Sugar Land, TX 77498",334 Muirwood Ln,Sugar Land,TX,77498,Sold,,,,Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Tastefully updated home within WALKING distance from elementary & middle schools. ...roof & AC 2012/seller...extra insulation in attic...LOW utility bills & TAXES! Plumbing replaced with plex tubing throughout the home. Great backyard with deck. Appliances included...Private Showing?More,Single Family,1983.0,Other,Central,2.0,43.0,7583.0,,,,,,,6.0,7.0,6.0,,,29.62628,-95.62709,http://www.zillow.com/homedetails/334-Muirwood-Ln-Sugar-Land-TX-77498/27611447_zpid/,253921,228529,281852,1800,1602,1944,05/21/17,252916.0,,,,,,
27611464,For Sale,Sugar Land,238000.0,3.0,2.0,1847.0,"613 W Hillary Cir, Sugar Land, TX 77498",613 W Hillary Cir,Sugar Land,TX,77498,For sale,255.0,539.0,2.0,"High and dry, A nice, cozy and quiet neighborhood home with 3 bedrooms with 1 extra room that can be make into a 4th bed room. Two full baths. Hardwood - bamboo flooring throughout the house, recess lighting, granite countertops in the bathrooms and kitchen, slates flooring in the front and back of the house, white marbles Chimney, all Kohler fixtures, glass doors in the bathrooms, new dishwasher, hardy planks and brick exterior.",Single Family,1983.0,Other,Central,2.0,45.0,9286.0,129.0,2.0,Yes,1.0,1983.0,1572.0,6.0,7.0,6.0,,,29.629067,-95.627006,http://www.zillow.com/homedetails/613-W-Hillary-Cir-Sugar-Land-TX-77498/27611464_zpid/,230162,218654,241670,1750,1610,1837,,,,,,,,
