zpid,home type,region,value,bed,bath,sqft,address full,address,city,state,zip,status,time on zillow,views,saves,description,type,year built,heating,cooling,parking,hoa,lot,price/sqft,garage spaces,attached garage,stories,major remodel year,monthly cost,school 1,school 2,school 3,lat,lon,api lat,api lon,api link,api zestimate,api zestimate low,api zestimate high,api rent zestimate,api rent zestimate low,api rent zestimate high,date sold,home value,rent value,date available,pets,laundry,deposit & fees,api neighborhood index,rent estimate,closing cost,prop tax,total project cost,down payment,loan amount,monthly p&i,total cash needed,vacancy expense,repair expense,capex expense,management expense,hoa expense,monthly expenses,monthly cashflow,cash on cash roi
27609888,Sold,Sugar Land,203500.0,2.0,2.0,1507.0,"24 River Creek Way, Sugar Land, TX 77478",24 River Creek Way,Sugar Land,TX,77478,Sold,,,,"24 River Creek Way, Sugar Land, TX is a townhouse home that contains 1,507 sq ft and was built in 1976. It contains 2 bedrooms and 2 bathrooms. This home last sold for $203,500 in July 2018. The Zestimate for this house is $206,251, which has decreased by $764 in the last 30 days. The Rent Zestimate for this home is $1,600/mo, which has decreased by $29/mo in the last 30 days. More",Townhouse,1976.0,Other,Central,2.0,33.0,3027.0,,,,,,,4.0,8.0,8.0,,,29.61038,-95.583136,http://www.zillow.com/homedetails/24-River-Creek-Way-Sugar-Land-TX-77478/27609888_zpid/,207257.0,188604.0,227983.0,1600.0,1504.0,1744.0,07/16/18,206251.0,,,,,,,1600.0,7253.995,4559.654,216510.995,51814.25,155442.75,764.6848950409424,59068.245,80.0,80.0,80.0,128.0,33.0,1745.656061707609,-145.65606170760907,-2.9590734251395294
27610196,Sold,Sugar Land,250000.0,3.0,2.5,3440.0,"53 Crestwood Cir, Sugar Land, TX 77478",53 Crestwood Cir,Sugar Land,TX,77478,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Picturesque curb appeal and stunning interior features await you at this classic two story red brick home located on a quiet street in the family friendly golf community of Sugar Creek. Enjoy spacious living areas, gourmet kitchen with large granite island, private master, over-sized game room, pool with rock waterfall, covered patio, and mature trees. Zoned to highly ranked FBISD schools. Conveniently located near Williams Trace Blvd./Hwy 59, medical facilities, popular restaurants and retail.More",Single Family,1989.0,Other,Central,2.0,33.0,7200.0,,,,,,,4.0,8.0,8.0,,,29.608734000000002,-95.60212299999999,http://www.zillow.com/homedetails/53-Crestwood-Cir-Sugar-Land-TX-77478/27610196_zpid/,433533.0,398850.0,468216.0,2890.0,2485.0,3295.0,12/04/17,445079.0,,,,,,,2890.0,15173.655,9537.726,450706.655,108383.25,325149.75,1599.541325995189,123556.905,144.5,144.5,144.5,231.2,33.0,3292.051825995189,-402.0518259951891,-3.9047772457089867
27611254,For Rent,Sugar Land,,3.0,2.0,1975.0,"735 Rolling Mill Dr, Sugar Land, TX 77498",735 Rolling Mill Dr,Sugar Land,TX,77498,For sale,30.0,987.0,,"Charming 3 bdrm, 2 bath home in the Sugar Mill area. Bright and beautiful living space with designer 2 tone interior paint scheme and professional selected exterior paint scheme. NEW designer selected tile flooring, NEW carpet & pad, NEW designer selected kitchen and vanity countertops and NEW professionally installed roof! NEW appliances and NEW smoke detectors. Designer Landscaping and fixtures. The spacious master suite is tucked away with a luxurious master bath that features dual sinks, garden tub, separate shower and walk in closet. Just off the family room you can access the large backyard where you will find generous patio space. Professional HVAC service. Walk to the neighborhood pool and common area. Easy access to Hwy 90 and Hwy 59. This beauty is move in ready! A must see!",Single Family,1983.0,Other,Central,2.0,61.0,8542.0,134.0,2.0,Yes,1.0,1983.0,,6.0,7.0,6.0,,,29.629793,-95.62169399999999,http://www.zillow.com/homedetails/735-Rolling-Mill-Dr-Sugar-Land-TX-77498/27611254_zpid/,257051.0,244198.0,269904.0,1700.0,1564.0,1836.0,,,264900.0,,,,,,1700.0,8996.785,5655.122,268047.785,64262.75,192788.25,948.4023070640282,73259.535,85.0,85.0,85.0,136.0,61.0,2071.6624737306947,-371.6624737306947,-6.08787604885608
27611295,Sold,Sugar Land,191950.0,3.0,2.0,1816.0,"702 7th St, Sugar Land, TX 77498",702 7th St,Sugar Land,TX,77498,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Beautiful home in sugar mill what a perfect location with quick access to south main st. the southwest freeway and highway 6. Many updates new carpet, tile, paint and vanity tops also insulation in the attic. Ready to move in today!!!!More",Single Family,1981.0,Other,Central,2.0,740.0,8590.0,,,,,,,6.0,7.0,6.0,,,29.630196999999995,-95.623205,http://www.zillow.com/homedetails/702-7th-St-Sugar-Land-TX-77498/27611295_zpid/,198219.0,178397.0,220023.0,1700.0,1564.0,1802.0,09/25/17,197667.0,,,,,,,1700.0,6937.665,4360.818,207156.665,49554.75,148664.25,731.3387495241201,56492.415,85.0,85.0,85.0,136.0,61.666666666666664,1747.406916190787,-47.40691619078689,-1.00700774482635
27611397,Sold,Sugar Land,210000.0,3.0,2.0,1578.0,"523 Hillary Cir, Sugar Land, TX 77498",523 Hillary Cir,Sugar Land,TX,77498,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Lovely one-story, 3/2/2 brick home. This home has tile and laminate flooring throughout, has spacious rooms and a large park like backyard with great shade trees. The family room boasts a great wood burning fireplace and the kitchen offers stainless steel appliances with double ovens and a gas burner cooktop. The closets are large providing plenty of storage. This home is in a fabulous location close to a city park, library and pool and only a short bike ride away from the historic Sugar Land Auditorium, sugar refinery and Imperial Market. The Skeeter\'s field is only minutes away along great shopping, dining and entertainment. Welcome home.More",Single Family,1981.0,Other,Central,2.0,43.0,8403.0,,,,,,,6.0,7.0,6.0,,,29.627313,-95.625139,http://www.zillow.com/homedetails/523-Hillary-Cir-Sugar-Land-TX-77498/27611397_zpid/,213975.0,194717.0,235372.0,1700.0,1564.0,1785.0,07/02/18,212886.0,,,,,,,1700.0,7489.125,4707.450000000001,223464.125,53493.75,160481.25,789.4712864529818,60982.875,85.0,85.0,85.0,136.0,43.0,1815.758786452982,-115.7587864529819,-2.2778615101957436
27611404,Sold,Sugar Land,237600.0,3.0,2.0,1958.0,"619 Hillary Cir, Sugar Land, TX 77498",619 Hillary Cir,Sugar Land,TX,77498,Sold,,,,"619 Hillary Cir, Sugar Land, TX is a single family home that contains 1,958 sq ft and was built in 1984. It contains 3 bedrooms and 2 bathrooms. This home last sold for $237,600 in March 2017. The Zestimate for this house is $247,072, which has decreased by $727 in the last 30 days. The Rent Zestimate for this home is $1,750/mo, which has decreased by $28/mo in the last 30 days. More",Single Family,1984.0,Other,Central,2.0,43.0,8197.0,,,,,,,6.0,7.0,6.0,,,29.627595,-95.623688,http://www.zillow.com/homedetails/619-Hillary-Cir-Sugar-Land-TX-77498/251444974_zpid/,237387.0,194657.0,261126.0,1650.0,1501.0,1864.0,03/26/17,247072.0,,,,,,,1650.0,8308.545,5222.514,247695.545,59346.75,178040.25,875.8510119276269,67655.295,82.5,82.5,82.5,132.0,43.0,1933.560511927627,-283.560511927627,-5.029504554124734
27611447,Sold,Sugar Land,244000.0,4.0,2.0,1909.0,"334 Muirwood Ln, Sugar Land, TX 77498",334 Muirwood Ln,Sugar Land,TX,77498,Sold,,,,Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Tastefully updated home within WALKING distance from elementary & middle schools. ...roof & AC 2012/seller...extra insulation in attic...LOW utility bills & TAXES! Plumbing replaced with plex tubing throughout the home. Great backyard with deck. Appliances included...Private Showing?More,Single Family,1983.0,Other,Central,2.0,43.0,7583.0,,,,,,,6.0,7.0,6.0,,,29.626279999999998,-95.62709,http://www.zillow.com/homedetails/334-Muirwood-Ln-Sugar-Land-TX-77498/27611447_zpid/,253921.0,228529.0,281852.0,1800.0,1602.0,1944.0,05/21/17,252916.0,,,,,,,1800.0,8887.235,5586.262000000001,264808.235,63480.25,190440.75,936.8540181209374,72367.485,90.0,90.0,90.0,144.0,43.0,2059.375851454271,-259.375851454271,-4.300978840775318
27611464,For Sale,Sugar Land,238000.0,3.0,2.0,1847.0,"613 W Hillary Cir, Sugar Land, TX 77498",613 W Hillary Cir,Sugar Land,TX,77498,For sale,255.0,539.0,2.0,"High and dry, A nice, cozy and quiet neighborhood home with 3 bedrooms with 1 extra room that can be make into a 4th bed room. Two full baths. Hardwood - bamboo flooring throughout the house, recess lighting, granite countertops in the bathrooms and kitchen, slates flooring in the front and back of the house, white marbles Chimney, all Kohler fixtures, glass doors in the bathrooms, new dishwasher, hardy planks and brick exterior.",Single Family,1983.0,Other,Central,2.0,45.0,9286.0,129.0,2.0,Yes,1.0,1983.0,1572.0,6.0,7.0,6.0,,,29.629067,-95.62700600000001,http://www.zillow.com/homedetails/613-W-Hillary-Cir-Sugar-Land-TX-77498/27611464_zpid/,230162.0,218654.0,241670.0,1750.0,1610.0,1837.0,,,,,,,,,1750.0,8055.67,5063.564,240217.67,57540.5,172621.5,849.1940190797578,65596.17,87.5,87.5,87.5,140.0,45.0,1918.6576857464247,-168.6576857464247,-3.0853817059091964
27611481,For Sale,Sugar Land,250000.0,4.0,2.0,2042.0,"514 Hillary Cir, Sugar Land, TX 77498",514 Hillary Cir,Sugar Land,TX,77498,For sale,71.0,669.0,20.0,"Great opportunity to purchase a charming 1 story home located in the highly desirable neighborhood of Sugar Mill for under $300,000! Roof was just replaced 2/21/2020! The owners have also replaced the plumbing with PEX piping. This home features 4 bedrooms plus 2 full baths with a HUGE backyard! Laminate wood like floors in family room plus updated tile in kitchen & utility with carpet in formal living, dining & bedrooms. Other updates include interior & exterior paint, recent microwave & oven, stainless steel kitchen sink, light fixture in breakfast area, ceiling fans in family & master bedroom. Don't worry about having to buy appliances the washer, dryer & refrigerator will stay with the property. Large family room with vaulted ceilings plus combo formal living & dining area great for entertaining. Low taxes & HOA dues close to school & amenities. Conveniently located to Hwy 90 & Hwy 6 with easy access to the Galleria, Downtown & Med Center. Minutes away from Schlumberger & Fluor Daniel.",Single Family,1980.0,Other,Central,2.0,68.0,0.28,122.0,2.0,,1.0,1980.0,1638.0,6.0,7.0,6.0,,,29.626668,-95.625477,http://www.zillow.com/homedetails/514-Hillary-Cir-Sugar-Land-TX-77498/27611481_zpid/,240480.0,228456.0,252504.0,1750.0,1610.0,1837.0,,,,,,,,,1750.0,8416.8,5290.56,250896.8,60120.0,180360.0,887.2627875509431,68536.8,87.5,87.5,87.5,140.0,68.0,1998.6427875509432,-248.64278755094324,-4.353447273014379
27612758,For Sale,Sugar Land,222000.0,4.0,2.0,2492.0,"311 Birch Hill Dr, Sugar Land, TX 77479",311 Birch Hill Dr,Sugar Land,TX,77479,For sale,177.0,1809.0,44.0,"This home in Sugar Land offers a kitchen pantry, master suite with walk-in closet, and an attached two-car garage.",Single Family,1986.0,Other,Central,2.0,88.0,7013.0,89.0,2.0,Yes,2.0,1986.0,1483.0,10.0,10.0,8.0,,,29.603313,-95.662328,http://www.zillow.com/homedetails/311-Birch-Hill-Dr-Sugar-Land-TX-77479/27612758_zpid/,211551.0,200973.0,222129.0,1850.0,1702.0,1942.0,,,,,,,,,1850.0,7404.285,4654.122,220955.285,52887.75,158663.25,780.527819233157,60292.035,92.5,92.5,92.5,148.0,88.0,1881.871319233157,-31.87131923315701,-0.6343388986586439
27613814,Sold,Sugar Land,220000.0,2.0,2.0,997.0,"4144 Greystone Way APT 102, Sugar Land, TX 77479",4144 Greystone Way APT 102,Sugar Land,TX,77479,Sold,,,,"4144 Greystone Way APT 102, Sugar Land, TX is a townhouse home that contains 997 sq ft and was built in 1984. It contains 2 bedrooms and 2 bathrooms. This home last sold for $220,000 in August 2017. The Zestimate for this house is $227,002, which has decreased by $602 in the last 30 days. The Rent Zestimate for this home is $1,700/mo, which has increased by $35/mo in the last 30 days. More",Townhouse,1984.0,Other,Central,No Data,362.0,1.07,,,,,,,10.0,10.0,10.0,,,29.57975,-95.632125,http://www.zillow.com/homedetails/4144-Greystone-Way-APT-102-Sugar-Land-TX-77479/27613814_zpid/,227638.0,204874.0,252678.0,1600.0,1408.0,1744.0,08/15/17,227002.0,,,,,,,1600.0,7967.33,5008.036,237605.33,56909.5,170728.5,839.8815969416235,64876.83,80.0,80.0,80.0,128.0,362.0,2187.217930274957,-587.2179302749569,-10.861528165447483
27613854,Sold,Sugar Land,239000.0,2.0,2.0,1100.0,"4144 Greystone Way APT 704, Sugar Land, TX 77479",4144 Greystone Way APT 704,Sugar Land,TX,77479,Sold,,,,"4144 Greystone Way APT 704, Sugar Land, TX is a townhouse home that contains 1,100 sq ft and was built in 1985. It contains 2 bedrooms and 2 bathrooms. This home last sold for $239,000 in April 2018. The Zestimate for this house is $243,001, which has decreased by $984 in the last 30 days. The Rent Zestimate for this home is $1,650/mo, which has decreased by $29/mo in the last 30 days. More",Townhouse,1985.0,Other,Central,No Data,362.0,3.37,,,,,,,10.0,10.0,10.0,,,29.580128000000002,-95.632412,http://www.zillow.com/homedetails/4144-Greystone-Way-APT-704-Sugar-Land-TX-77479/27613854_zpid/,244295.0,222308.0,268724.0,1650.0,1501.0,1749.0,04/19/18,243001.0,,,,,,,1650.0,8550.325,5374.49,254845.325,61073.75,183221.25,901.3384176844547,69624.075,82.5,82.5,82.5,132.0,362.0,2290.712584351121,-640.7125843511212,-11.042948882571805
27614939,For Sale,Sugar Land,194900.0,2.0,3.0,1152.0,"2808 Grants Lake Blvd UNIT 202, Sugar Land, TX 77479",2808 Grants Lake Blvd UNIT 202,Sugar Land,TX,77479,For sale,20.0,577.0,11.0,"ENCHANTING SUPER NICE 2 STORY TOWNHOUSE IN THE HEART OF FIRST COLONY, 2 BED & 2.5 BATH. ALL BEDROOMS ARE UP. HAS A FIREPLACE, COVERED PARKING #202, GRANITE COUNTER TOP; WOOD-COLOR-TILE IN LIVING; LAMINATED THROUGH 2 BEDROOMS & STAIRS. CLOSE PROXIMITY TO HWY 6 & 59/69, SHOPPING CENTERS, RESTAURANTS, LIBRARY, POST OFFICE.",Townhouse,1985.0,Other,Central,1.0,240.0,958.0,169.0,1.0,,2.0,1985.0,1490.0,8.0,10.0,10.0,,,29.590348,-95.613618,http://www.zillow.com/homedetails/2808-Grants-Lake-Blvd-UNIT-202-Sugar-Land-TX-77479/27614939_zpid/,186934.0,177587.0,196281.0,1450.0,1305.0,1522.0,,,,,,,,,1450.0,6542.69,4112.548000000001,195476.69,46733.5,140200.5,689.7021869928809,53276.19,72.5,72.5,72.5,116.0,240.0,1805.9145203262142,-355.9145203262142,-8.01666606398575
27614941,For Sale,Sugar Land,160000.0,2.0,2.0,1110.0,"2808 Grants Lake Blvd UNIT 204, Sugar Land, TX 77479",2808 Grants Lake Blvd UNIT 204,Sugar Land,TX,77479,For sale,29.0,1210.0,32.0,"Beautiful town home in the center of Sugar Land/First Colony area. Location has quick access to all major highways and is in close proximity to great shopping, entertainment and restaurants. Zoned to exemplary Fort Bend ISD schools with library and post office within walking distance. Spacious unit with cozy fireplace and large Master Bedroom. Tile floors throughout living and Kitchen area, spacious rear patio with storage space. Washer/Dryer and Refrigerator included with purchase.",Townhouse,1985.0,Other,Central,1.0,240.0,771.0,144.0,1.0,,2.0,1985.0,1266.0,8.0,10.0,10.0,,,29.590355,-95.613716,http://www.zillow.com/homedetails/2808-Grants-Lake-Blvd-UNIT-204-Sugar-Land-TX-77479/27614941_zpid/,153757.0,144532.0,161445.0,1500.0,1350.0,1575.0,,,,,,,,,1500.0,5381.495,3382.6540000000005,161138.495,38439.25,115317.75,567.2940137453025,43820.745,75.0,75.0,75.0,120.0,240.0,1634.181847078636,-134.1818470786361,-3.6744746465255966
27615031,Sold,Sugar Land,190000.0,2.0,2.0,1110.0,"2930 Grants Lake Blvd APT 303, Sugar Land, TX 77479",2930 Grants Lake Blvd APT 303,Sugar Land,TX,77479,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.SOUGHT AFTER FIRST COLONY AREA NEAR SUGAR LAND TOWN CENTER! EASY COMMUTE TO HOUSTON. LOTS OF SHOPPING AND RESTAURANTS NEARBY! NOOOO FLOODING HERE! BACKS TO LUSH GREEN SPACE! THIS CHARMING TOWNHOUSE SHOWS LIKE NEW! SO MANY UPGRADES - RECENTLY REPLACED CARPET IN LIVING ROOM, UPGRADES IN KITCHEN AND BATHROOMS. SPACIOUS BEDROOMS! COMES WITH NICE STAINLESS FRIDGE AND FRONT LOADING WASHER AND DRYER! ONE COVERED PARKING SPACE, PLUS 1 EXTRA PARKING PERMIT. LARGE WALKUP ATTIC SPACE FOR ADDITIONAL STORAGE. HURRY THIS ONE WILL NOT LAST, PRICED TO SELL FAST!More",Townhouse,1991.0,Other,Central,Carport,226.0,919.0,,,,,,,8.0,10.0,10.0,,,29.588283,-95.61757,http://www.zillow.com/homedetails/2930-Grants-Lake-Blvd-APT-303-Sugar-Land-TX-77479/27615031_zpid/,178540.0,169613.0,187467.0,1375.0,1306.0,1499.0,06/03/18,175669.0,,,,,,,1375.0,6248.9,3927.8800000000006,186788.9,44635.0,133905.0,658.7321111499725,50883.9,68.75,68.75,68.75,110.0,226.0,1728.3054444833058,-353.3054444833058,-8.332036918946208
27615060,Sold,Sugar Land,170000.0,2.0,3.0,1080.0,"2910 Grants Lake Blvd UNIT 704, Sugar Land, TX 77479",2910 Grants Lake Blvd UNIT 704,Sugar Land,TX,77479,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Location, Location, Location! Convenient and picturesque community of Grants Lake. No carpet in this lovely townhome. Downstairs features an open concept family/dining and kitchen with a half bath. Kitchen has beautiful granite countertops and a lovely backsplash. Refrigerator, microwave and washer and dryer are included. There is an overhang bar for additional seating separating the kitchen from the living/dining area. Upstairs are two spacious bedrooms with 2 bathrooms. There are no back neighbors to this property as it overlooks green space. There is an outdoor patio for relaxing and entertaining. Grants Lake community is ideally located off of Highway 6 with easy access to Hwy 59. Walking distance to the post office, the library and the mall. Close to shopping, dining and entertainment venues. Most are in walking distance and zoned to Clements High School.MoreWhat I Love About The HomeThe best about this are:
1. Its flood safe house. (Harvy proved it)
2. Its lush green back out field
3. And it has all, that makes a house, home.",Townhouse,1985.0,Other,Central,2.0,362.0,No Data,,,,,,,8.0,10.0,10.0,,,29.589334,-95.616188,http://www.zillow.com/homedetails/2910-Grants-Lake-Blvd-UNIT-704-Sugar-Land-TX-77479/27615060_zpid/,176147.0,158532.0,195523.0,1500.0,1380.0,1575.0,07/20/17,175625.0,,,,,,,1500.0,6165.145,3875.2340000000004,184312.145,44036.75,132110.25,649.9030199548237,50201.895000000004,75.0,75.0,75.0,120.0,362.0,1879.8391866214902,-379.83918662149017,-9.079478452870916
